caminput,grayfilter,shape01,pos01,label01,switch01,posy01,posy02,posx02,posx01,pos02,switch02,totalarea01,resultdisplay,numoflabels01,shape02,
1,1,1,1,-1,1,166,322,83,229,1,1,662,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,436,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,708,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,166,322,83,229,1,1,671,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,447,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,708,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,166,322,83,229,1,1,664,1,15,1,
1,1,1,1,1,1,165,321,82,229,1,1,445,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,713,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,165,320,82,229,1,1,457,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,722,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,691,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,166,322,83,229,1,1,667,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,454,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,713,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,166,322,83,229,1,1,668,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,448,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,715,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,166,322,83,229,1,1,664,1,15,1,
1,1,1,1,1,1,165,320,82,230,1,1,446,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,714,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,166,322,83,229,1,1,668,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,451,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,717,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,166,322,83,229,1,1,663,1,15,1,
1,1,1,1,1,1,165,320,82,230,1,1,448,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,709,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,166,322,83,229,1,1,666,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,446,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,711,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,166,322,83,229,1,1,667,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,716,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,166,322,83,229,1,1,669,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,453,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,720,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,166,322,83,229,1,1,671,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,456,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,718,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,166,322,83,229,1,1,672,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,456,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,724,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,166,322,83,229,1,1,671,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,456,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,718,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,166,322,83,229,1,1,673,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,452,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,716,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,166,322,83,229,1,1,669,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,457,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,729,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,166,322,83,229,1,1,671,1,15,1,
1,1,1,1,-1,1,170,323,82,226,1,1,690,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,81,224,1,1,724,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,657,1,15,1,
1,1,1,1,1,1,165,320,82,230,1,1,444,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,712,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,81,223,1,1,743,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,654,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,438,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,710,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,81,225,1,1,718,1,15,1,
1,1,1,1,-1,1,166,322,82,229,1,1,659,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,444,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,713,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,81,224,1,1,720,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,655,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,442,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,708,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,81,223,1,1,742,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,656,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,433,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,710,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,81,223,1,1,738,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,656,1,15,1,
1,1,1,1,1,1,165,320,82,230,1,1,438,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,716,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,81,224,1,1,729,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,660,1,15,1,
1,1,1,1,1,1,165,320,82,230,1,1,451,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,717,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,81,224,1,1,718,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,658,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,444,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,710,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,81,224,1,1,724,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,668,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,441,1,13,1,
1,1,1,1,-1,1,170,323,82,226,1,1,719,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,81,223,1,1,749,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,666,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,703,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,81,222,1,1,780,1,15,1,
1,1,1,1,-1,1,166,322,83,230,1,1,670,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,454,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,740,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,82,223,1,1,799,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,668,1,15,1,
1,1,1,1,1,1,165,320,82,230,1,1,454,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,738,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,81,223,1,1,759,1,15,1,
1,1,1,1,-1,1,170,323,82,226,1,1,730,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,81,223,1,1,757,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,670,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,454,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,725,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,82,224,1,1,759,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,706,1,16,1,
1,1,1,1,1,1,165,320,82,230,1,1,455,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,732,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,81,223,1,1,751,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,662,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,731,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,81,223,1,1,784,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,669,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,458,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,737,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,81,223,1,1,755,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,686,1,16,1,
1,1,1,1,1,1,165,320,82,230,1,1,454,1,13,1,
1,1,1,1,-1,1,170,323,82,226,1,1,729,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,82,223,1,1,752,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,659,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,443,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,717,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,81,223,1,1,745,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,655,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,443,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,724,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,82,222,1,1,743,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,638,1,15,1,
1,1,1,1,1,1,165,320,82,230,1,1,434,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,722,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,81,224,1,1,718,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,655,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,721,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,81,224,1,1,733,1,15,1,
1,1,1,1,-1,1,166,322,83,230,1,1,660,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,446,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,724,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,81,223,1,1,726,1,15,1,
1,1,1,1,-1,1,170,323,82,226,1,1,668,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,81,223,1,1,690,1,15,1,
1,1,1,1,-1,1,166,322,83,230,1,1,606,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,409,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,704,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,82,223,1,1,718,1,15,1,
1,1,1,1,-1,1,166,322,83,230,1,1,642,1,15,1,
1,1,1,1,1,1,165,320,82,230,1,1,428,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,701,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,169,322,82,223,1,1,717,1,15,1,
1,1,1,1,-1,1,166,322,83,230,1,1,641,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,418,1,13,1,
1,1,1,1,-1,1,169,322,82,225,1,1,687,1,15,1,
1,1,1,1,-1,1,166,322,83,230,1,1,646,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,434,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,170,323,82,226,1,1,710,1,15,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,166,322,83,229,1,1,647,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,428,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,167,323,82,229,1,1,722,1,13,1,
1,1,1,1,-1,1,168,322,82,227,1,1,654,1,15,1,
1,1,1,1,-1,1,169,322,81,222,1,1,730,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,639,1,15,1,
1,1,1,1,1,1,165,320,82,230,1,1,415,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,167,323,82,229,1,1,730,1,13,1,
1,1,1,1,-1,1,168,322,82,227,1,1,656,1,15,1,
1,1,1,1,-1,1,169,322,81,223,1,1,737,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,640,1,15,1,
1,1,1,1,1,1,165,320,82,230,1,1,422,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,167,323,82,229,1,1,703,1,13,1,
1,1,1,1,-1,1,168,322,82,227,1,1,650,1,15,1,
1,1,1,1,-1,1,169,322,81,223,1,1,705,1,16,1,
1,1,1,1,-1,1,166,322,83,229,1,1,635,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,418,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,167,323,82,229,1,1,708,1,13,1,
1,1,1,1,-1,1,168,322,82,227,1,1,650,1,15,1,
1,1,1,1,-1,1,169,322,81,223,1,1,723,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,634,1,15,1,
1,1,1,1,1,1,165,320,82,230,1,1,412,1,13,1,
1,1,1,1,1,1,167,323,82,229,1,1,719,1,13,1,
1,1,1,1,-1,1,168,322,82,227,1,1,655,1,15,1,
1,1,1,1,-1,1,169,322,81,223,1,1,714,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,632,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,420,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,167,323,82,229,1,1,721,1,13,1,
1,1,1,1,-1,1,168,322,82,227,1,1,654,1,15,1,
1,1,1,1,-1,1,169,322,81,223,1,1,713,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,637,1,15,1,
1,1,1,1,1,1,165,320,82,230,1,1,413,1,13,1,
1,1,1,1,1,1,167,324,82,228,1,1,727,1,14,1,
1,1,1,1,-1,1,169,322,82,227,1,1,632,1,15,1,
1,1,1,1,1,1,167,323,82,229,1,1,735,1,13,1,
1,1,1,1,-1,1,169,322,82,227,1,1,663,1,15,1,
1,1,1,1,-1,1,169,322,81,223,1,1,726,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,647,1,15,1,
1,1,1,1,1,1,165,320,82,229,1,1,434,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,167,323,82,229,1,1,740,1,13,1,
1,1,1,1,-1,1,169,322,82,227,1,1,666,1,15,1,
1,1,1,1,-1,1,169,322,81,223,1,1,726,1,15,1,
1,1,1,1,-1,1,166,322,83,229,1,1,631,1,15,1,
1,1,1,1,1,1,168,323,82,227,1,1,779,1,14,1,
1,1,1,1,-1,1,169,322,82,227,1,1,670,1,15,1,
1,1,1,1,-1,1,169,322,82,224,1,1,696,1,15,1,
1,1,1,1,-1,1,166,322,83,230,1,1,652,1,15,1,
1,1,1,1,1,1,165,320,82,230,1,1,429,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,168,323,82,227,1,1,773,1,14,1,
1,1,1,1,-1,1,169,322,82,227,1,1,673,1,15,1,
1,1,1,1,-1,1,169,322,82,225,1,1,677,1,15,1,
1,1,1,1,-1,1,166,322,83,230,1,1,652,1,15,1,
1,1,1,1,1,1,165,320,82,230,1,1,427,1,13,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,167,323,82,228,1,1,765,1,14,1,
1,1,1,1,-1,1,169,322,82,227,1,1,676,1,15,1,
1,1,1,1,-1,1,169,322,82,224,1,1,698,1,15,1,
1,1,1,1,-1,1,166,322,83,230,1,1,650,1,15,1,
1,1,1,1,1,1,165,320,82,230,1,1,422,1,13,1,
1,1,1,1,-1,1,427,0,0,214,1,1,3740,1,28,-1,
1,1,1,1,-1,1,308,0,0,568,1,1,3252,1,30,-1,
1,1,1,1,-1,1,42,0,0,127,1,1,0,1,0,-1,
1,1,1,1,1,1,171,324,80,224,1,1,194,1,7,1,
1,1,1,1,-1,1,219,0,0,568,1,1,1448,1,19,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,126,324,79,390,1,1,0,1,0,1,
1,1,1,1,1,1,159,0,0,80,1,1,861,1,8,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,157,0,0,134,1,1,6840,1,1,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,103,0,0,382,1,1,0,1,0,-1,
1,1,1,1,-1,1,342,0,0,507,1,1,0,1,0,-1,
1,1,1,1,-1,1,10,0,0,126,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,289,0,0,46,1,1,878,1,7,-1,
1,1,1,1,-1,1,420,0,0,174,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,343,35,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,330,54,0,1,1,0,1,0,1,
1,1,1,1,1,1,149,0,0,537,1,1,661,1,5,-1,
1,1,-1,1,-1,1,0,320,58,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,307,37,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,51,333,45,168,1,1,0,1,0,1,
1,1,1,1,-1,1,50,324,34,175,1,1,0,1,0,1,
1,1,1,1,1,1,221,303,86,230,1,1,946,1,3,1,
1,1,-1,1,-1,1,0,311,56,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,321,48,0,1,1,0,1,0,1,
1,1,1,1,-1,1,475,330,44,163,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,314,35,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,298,64,0,1,1,0,1,0,1,
1,1,1,1,1,1,332,283,87,217,1,1,815,1,1,1,
1,1,-1,1,-1,1,0,295,61,0,1,1,0,1,0,1,
1,1,1,1,1,1,288,307,46,459,1,1,60,1,1,1,
1,1,-1,1,-1,1,0,291,42,0,1,1,0,1,0,1,
1,1,1,1,1,1,262,0,0,326,1,1,325,1,2,-1,
1,1,-1,1,-1,1,0,341,31,0,1,1,0,1,0,1,
1,1,1,1,-1,1,48,328,52,171,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,315,77,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,1,1,220,0,0,346,1,1,547,1,4,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,253,329,30,141,1,1,1015,1,3,1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,317,32,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,316,33,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,312,32,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,311,32,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,302,41,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,300,44,0,1,1,0,1,0,1,
1,1,-1,1,-1,1,0,312,38,0,1,1,0,1,0,1,
1,1,1,1,-1,1,41,0,0,269,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,251,0,0,204,1,1,2683,1,6,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,229,0,0,96,1,1,3447,1,7,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,132,0,0,461,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,243,0,0,196,1,1,2621,1,8,-1,
1,1,1,1,-1,1,242,0,0,193,1,1,2652,1,8,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,475,0,0,182,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
1,1,1,1,-1,1,10,0,0,255,1,1,0,1,0,-1,
1,1,-1,1,-1,1,0,0,0,0,1,1,0,1,0,-1,
